id,lat,lng,geoprivacy,observed_on,time_observed_at,place_guess
267426636,-33.8907242391,151.2815371363,open,2025-03-29,2025-03-29T10:32:05+11:00,"Ramsgate Ave, North Bondi, NSW, AU"
267426746,-33.8916652277,151.2823925728,open,2025-03-29,2025-03-29T10:32:50+11:00,"Ramsgate Ave, North Bondi, NSW, AU"
267457610,-33.8920237997,151.2824817997,open,2025-03-29,2025-03-29T12:10:26+11:00,"North Bondi NSW 2026, Australia"
267457983,-33.890695,151.28,open,2025-03-29,2025-03-29T15:06:33+11:00,"Bondi Beach, Bondi Beach, NSW, AU"
267459390,-33.89227,151.28253,open,2025-03-29,2025-03-29T12:55:12+11:00,"Bondi Bay, North Bondi, NSW, AU"
267467621,-33.893725,151.2740333333,open,2025-03-29,2025-03-29T14:38:30+11:00,"Bondi Beach, Bondi Beach, NSW, AU"
267471143,-33.8929599465,151.2827303633,open,2025-03-29,2025-03-29T15:46:44+11:00,"North Bondi NSW 2026, Australia"
267477146,-33.8921283333,151.2825,open,2025-03-29,2025-03-29T12:13:02+11:00,"Ramsgate Ave, North Bondi, NSW, AU"
267477850,-33.9532194991,151.2576654553,open,,,"Maroubra NSW 2035, Australia"
267478621,-33.9037488835,151.2684496191,open,2025-03-29,2025-03-29T16:59:42+11:00,"Bronte Beach, Bronte, NSW, AU"
267479927,-33.9516136797,151.2569120899,open,,,"Maroubra NSW 2035, Australia"
267486094,-33.891955,151.2823783333,open,2025-03-29,2025-03-29T13:48:59+11:00,"Bondi Bay, North Bondi, NSW, AU"
267623019,-33.9036526383,151.2681324407,open,2025-03-30,2025-03-30T12:00:25+11:00,"37W9+J8, Bronte NSW 2024, Australia"
269586570,-33.9522805556,151.2571277778,open,2025-04-10,2025-04-10T15:02:00+10:00,"Maroubra NSW 2035, Australia"
270550330,-33.781055,151.29187,open,2024-12-21,2024-12-21T19:43:20+11:00,"Freshwater Beach, Freshwater, NSW, AU"
272886163,-33.9492329843,151.2573459372,open,2025-04-24,2025-04-24T11:05:19+10:00,"Maroubra NSW 2035, Australia"
273727389,-33.8386533333,151.2540883333,open,2025-03-25,2025-03-25T12:54:34+11:00,"Chowder Bay Rd, Mosman, NSW, AU"
275462676,-33.890824,151.2819709722,open,2025-04-28,2025-04-28T15:34:21+10:00,"Bondi Beach New South Wales 2026, Australien"
282510371,-33.7994533333,151.2778633333,open,2025-03-10,2025-03-10T15:20:59+11:00,"Fairlight Walk, Manly, NSW, AU"
282836388,-33.9004123847,151.2704217061,open,2025-05-20,2025-05-20T13:19:03+10:00,"Tamarama NSW 2026, Australia"
287791324,-34.0404828079,151.2095316274,open,2025-06-08,2025-06-08T15:01:55+10:00,"Kamay Botany Bay National Park, Kurnell, NSW, AU"
290155208,-33.5833466667,151.3292083333,open,2023-11-03,2023-11-03T16:20:06+11:00,"Palm Beach, NSW, AU"
292825137,-33.7422972222,151.3170916667,open,2022-10-10,2022-10-10T13:10:00+11:00,"Long Reef Rock Platform, Long Reef Aquatic Reserve, Collaroy, Sydney, New South Wales"
293903616,-33.9657333333,151.2578366667,open,2024-11-01,2024-11-01T14:01:00+11:00,"Malabar NSW 2036, Australia"
298196095,-33.9151361111,151.2607694444,open,2025-03-25,2025-03-25T13:34:35+11:00,"Coogee NSW 2034, Australia"
298338911,-33.8928324711,151.2745619095,open,2011-01-15,,"Sydney NSW, Australia"
298339045,-33.892753148,151.2744760793,open,2011-01-15,,"Sydney NSW, Australia"
300404939,-33.7412461997,151.3160477,open,2025-01-18,2025-01-18T16:54:12+11:00,"Collaroy NSW 2097, Australia"
305917544,-33.9498052546,151.2566838296,open,2025-08-11,2025-08-11T16:52:40+10:00,"Maroubra, NSW, AU"
307910919,-33.9203383832,151.258132495,open,2025-08-21,2025-08-21T14:36:31+10:00,Coogee Beach
308124034,-33.9203383832,151.258132495,open,2025-08-22,2025-08-22T10:51:29+10:00,"Arden St opp Coogee Bay Rd, Coogee NSW 2034, Australia"
322423308,-33.5842466667,151.3285666667,open,2025-02-04,2025-02-04T17:30:08+11:00,"Palm Beach, NSW, AU"
323387827,-34.0782500282,151.1660108086,open,2025-10-27,2025-10-27T11:02:15+11:00,"Royal National Park, Royal National Park, NSW, AU"
324062440,-33.95029,151.257078,open,2025-10-22,,Maroubra Beach
324062644,-33.95029,151.257078,open,2025-10-22,,Maroubra Beach
324629135,-34.0375911213,151.1716633004,open,2011-12-29,2011-12-29T21:04:00+11:00,"Sydney NSW, Australia"
324629136,-34.037574453,151.1716901225,open,2011-12-29,2011-12-29T21:15:00+11:00,"Sydney NSW, Australia"
326884613,-33.891007589,151.2787075309,open,2010-03-14,2010-03-14T07:44:00+11:00,"Sydney NSW, Australia"
327340867,-33.9147033333,151.26152,open,2024-07-05,2024-07-05T16:18:21+10:00,"Major St, Coogee, NSW, AU"
328464240,-33.6461133333,151.3275,open,2025-01-18,2025-01-18T15:07:53+11:00,"Bilgola Beach, NSW, AU"
330824233,-33.8910533333,151.2782283333,open,2025-12-15,2025-12-15T18:06:08+11:00,"Waverley, AU-NS, AU"
331912946,-33.8929866667,151.2744616667,open,2024-11-02,2024-11-02T15:31:42+11:00,"Bondi Beach, NSW, AU"
332002163,-33.5308965306,151.3118840721,open,2025-12-25,2025-12-25T16:39:22+11:00,"Umina Beach, NSW, AU"
332126050,-33.645845,151.3278666667,open,2025-12-25,2025-12-25T13:57:57+11:00,"Bilgola Beach, NSW, AU"
332133614,-33.8918716667,151.27658,open,2025-12-26,2025-12-26T08:48:34+11:00,"Bondi Beach, Bondi Beach, Sydney, AU"
332241066,-33.5304501147,151.3121164992,open,2025-12-27,2025-12-27T14:15:38+11:00,"Umina Beach, NSW, AU"
332402535,-33.9973116667,151.22867,open,2025-12-27,2025-12-27T15:49:51+11:00,"Botany Bay, NSW, AU"
332521589,-33.9891166924,151.2349340692,open,2025-12-28,2025-12-28T17:34:36+11:00,"Anzac Pde Terminus, La Perouse NSW 2036, Australia"
332521770,-33.9890305148,151.2352737039,open,2025-12-28,2025-12-28T17:38:46+11:00,"Anzac Pde Terminus, La Perouse NSW 2036, Australia"
332700936,-33.8096768505,151.2848778094,open,2025-12-30,2025-12-30T17:54:38+11:00,"Port Jackson, North Harbour, NSW, AU"
332915879,-33.6780332955,151.3157493621,open,2025-12-31,2025-12-31T15:33:56+11:00,"Mona Vale NSW 2103, Australia"
332915912,-33.6776993251,151.3157097995,open,2025-12-31,2025-12-31T15:33:13+11:00,"Mona Vale NSW 2103, Australia"
332915986,-33.6773059247,151.3155562431,open,2025-12-31,2025-12-31T15:32:40+11:00,"Mona Vale NSW 2103, Australia"
332961367,-33.89072,151.2792666667,open,2026-01-01,2026-01-01T15:24:13+11:00,"Bondi Beach, NSW, AU"
332971487,-33.7422,151.3178333333,open,2026-01-01,2026-01-01T16:26:37+11:00,Australia
332988403,-34.1067882995,151.0687795692,open,2026-01-01,2026-01-01T15:13:00+11:00,"Royal National Park, Warumbul, NSW, AU"
333048487,-33.8905833333,151.2819366667,open,2025-08-15,2025-08-15T14:08:25+10:00,"Waverley, AU-NS, AU"
333115265,-33.9152637997,151.2611664,open,2026-01-02,2026-01-02T08:28:40+11:00,"Arden St at Alison Rd, Coogee NSW 2034, Australia"
333121742,-34.0459555,151.1590721667,open,2026-01-02,2026-01-02T16:49:39+11:00,"Mitchell Rd, Cronulla, NSW, AU"
333246999,-33.5553455765,151.2690618739,open,2026-01-03,2026-01-03T12:35:58+11:00,"Patonga Beach, Patonga, NSW, AU"
333247129,-33.5559635581,151.2688066163,open,2026-01-03,2026-01-03T12:36:38+11:00,"Patonga Beach, Patonga, NSW, AU"
333474703,-33.5732327471,151.2860887651,open,2026-01-03,2026-01-03T11:06:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474705,-33.5732327471,151.2860887651,open,2026-01-03,2026-01-03T11:06:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474708,-33.5732327471,151.2860887651,open,2026-01-03,2026-01-03T11:07:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474710,-33.5732327471,151.2860887651,open,2026-01-03,2026-01-03T11:09:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474756,-33.5728973331,151.2838351802,open,2026-01-03,2026-01-03T12:29:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474761,-33.5778047501,151.2830267925,open,2026-01-03,2026-01-03T13:11:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474762,-33.5778047501,151.2830267925,open,2026-01-03,2026-01-03T13:11:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333474764,-33.5778047501,151.2830267925,open,2026-01-03,2026-01-03T13:12:00+11:00,"Ku-ring-gai Chase NSW 2084, Australia"
333551674,-33.7809118281,151.2927914555,open,2026-01-05,2026-01-05T17:55:49+11:00,"Freshwater, AU"
333682209,-33.89095,151.2787033333,open,2026-01-06,2026-01-06T13:03:59+11:00,"Bondi Beach, Bondi Beach, NSW, AU"
333707789,-33.9432033333,151.2638383333,open,2026-01-06,2026-01-06T16:21:22+11:00,"Mahon Pool, Maroubra, AU"
333712008,-33.9787382,151.2530728,open,2026-01-06,2026-01-06T16:08:24+11:00,"Randwick, AU-NS, AU"
333831592,-33.68577408,151.31019275,open,2026-01-07,2026-01-07T19:48:17+11:00,"Narrabeen Park Pde opp Cook Tce, Mona Vale NSW 2103, Australia"
333890164,-33.738955,151.3088833333,open,2026-01-07,2026-01-07T19:47:10+11:00,"Collaroy, AU"
334027895,-33.9786007121,151.2529823184,open,2026-01-05,,"Little Bay NSW 2036, Australia"
334594115,-33.771928,151.293903,open,2026-01-13,2026-01-13T07:00:00+11:00,South Curl curl beach
334697026,-34.0750100364,151.2706748396,open,2024-12-14,2024-12-14T15:19:15+10:00,Australia
334702297,-33.9796416667,151.2514333333,open,2026-01-14,2026-01-14T19:19:14+11:00,"Little Bay, AU"
335576259,-33.920338,151.258133,open,2026-01-21,,Coogee beach
336624824,-33.799487,151.278081,open,2026-01-30,,Delwood beach
337181748,-34.1159366698,151.1415547834,open,2025-12-29,2025-12-29T14:54:00+11:00,"Marley NSW 2232, Αυστραλία"
337193751,-33.7417536,151.3176563,open,2026-01-23,2026-01-23T17:27:31+11:00,Australia
339399894,-33.904672,151.268644,open,2026-02-20,2026-02-20T14:00:00+11:00,"Waverley, AU-NS, AU"
340696784,-33.9216462709,151.2575900182,open,2026-03-01,2026-03-01T10:00:09+11:00,"Arden St opp Coogee Bay Rd, Coogee NSW 2034, Australia"
341179212,-33.9203383832,151.258132495,open,2026-03-04,2026-03-04T10:28:43+11:00,"Arden St opp Coogee Bay Rd, Coogee NSW 2034, Australia"
341219608,-33.9203383832,151.258132495,open,2026-03-04,2026-03-04T10:28:43+11:00,"Arden St opp Coogee Bay Rd, Coogee NSW 2034, Australia"
342222287,-33.998427806,151.2485975772,open,2026-03-10,2026-03-10T11:20:05+11:00,Kurnell
342820891,-33.9640061262,151.2522316352,open,2026-03-14,2026-03-14T08:55:36+11:00,"Malabar NSW 2036, Australia"
342851442,-33.9640061,151.2522319,open,2026-03-14,2026-03-14T08:20:00+11:00,"Malabar Beach, Malabar NSW 2036, Australia"
342887192,-33.890595,151.279695,open,2026-03-14,2026-03-14T17:31:44+11:00,"Bondi Beach, NSW, AU"
343274730,-33.9036660745,151.268328431,open,2024-10-13,2024-10-13T21:43:28+11:00,"Bronte, NSW, AU"
347230115,-33.7330387062,151.3030264699,open,2026-04-02,2026-04-02T04:47:19+11:00,"Collaroy, AU"
347416756,-33.4887929441,151.3259424269,open,,,Woy Woy
348139673,-33.7530966667,151.297045,open,2026-01-06,2026-01-06T18:54:15+11:00,"Dee Why, NSW, AU"
350205904,-33.7339261717,151.3050396368,open,2026-01-14,2026-01-14T18:17:41+11:00,"Pittwater Rd at Brissenden Ave, Collaroy NSW 2097, Australia"
352138975,-34.0555888333,151.1548,open,2026-04-23,2026-04-23T07:47:30+10:00,"Cronulla Beach, Cronulla, NSW, AU"
352427831,-33.914827841,151.2612874433,open,2026-04-24,2026-04-24T07:55:00+10:00,"Clovelly Rd Near Mundarrah St, Clovelly NSW 2031, Australia"
353471562,-33.8281033333,151.2536466667,open,2026-04-25,2026-04-25T17:43:19+10:00,"The Esplanade, Middle Harbour, NSW, AU"
355987354,-34.145515597,151.1096514389,open,2026-04-23,2026-04-23T11:57:31+10:00,"Wattamolla NSW 2232, Australia"
356817945,-33.9256858226,151.2593894452,open,2026-04-30,,"Coogee NSW 2034, Australia"
357780463,-33.951439896,151.2568460953,open,2026-05-03,2026-05-03T13:53:50+10:00,"Maroubra, NSW, AU"
357780484,-33.951430758,151.256869631,open,2026-05-03,2026-05-03T13:53:32+10:00,"Maroubra, NSW, AU"
357780798,-33.9485393733,151.2569111013,open,2026-05-03,2026-05-03T13:54:48+10:00,"Maroubra, NSW, AU"
357780842,-33.9495219668,151.2570716042,open,2026-05-03,2026-05-03T13:55:40+10:00,"Maroubra, NSW, AU"
357782581,-33.9500709319,151.2570072899,open,2026-05-03,2026-05-03T13:58:08+10:00,"Maroubra, NSW, AU"
357782605,-33.9500292035,151.2569946141,open,2026-05-03,2026-05-03T13:58:24+10:00,"Maroubra, NSW, AU"
357810616,-33.9468266058,151.2572794288,open,2026-05-03,2026-05-03T13:59:42+10:00,"Maroubra, NSW, AU"
357810709,-33.9468761312,151.2574165745,open,2026-05-03,2026-05-03T13:59:10+10:00,"Maroubra, NSW, AU"
357810748,-33.9513967405,151.2568495295,open,2026-05-03,2026-05-03T14:04:13+10:00,"Maroubra, NSW, AU"
358257635,-33.7992315589,151.2901382793,open,2026-05-03,2026-05-03T09:43:00+10:00,"Sydney NSW, Australia"
358259245,-33.8005332231,151.2974982608,open,2026-05-03,2026-05-03T10:29:00+10:00,Cabbage Tree Bay
358517745,-33.5253490214,151.3201457861,open,2026-05-05,2026-05-05T14:16:05+10:00,"Umina Beach, NSW, AU"
361891414,-33.919338,151.259644,open,2026-05-14,,coogee beach
361962822,-33.9134616967,151.266275011,open,2026-05-13,2026-05-13T13:47:44+10:00,"Clovelly Beach, Clovelly Rd, Clovelly NSW 2031, Australia"
362367120,-33.7928830608,151.2881799415,open,2020-08-02,2020-08-02T11:11:59+10:00,"North Steyne opp Carlton St, Manly NSW 2095, Australia"
364149957,-33.9144944365,151.2693330264,open,2026-05-23,2026-05-23T09:16:32+10:00,"Eastbourne Ave, Clovelly, NSW, AU"
364614929,-33.891955,151.2762916667,open,2026-05-23,2026-05-23T10:08:09+10:00,"Bondi Beach, Bondi Beach, NSW, AU"
364992347,-33.74213,151.3173533333,open,2026-05-25,2026-05-25T11:02:37+10:00,"Collaroy, NSW, AU"
365009514,-33.9640061262,151.2522316352,open,2026-05-24,,"Malabar NSW 2036, Australia"
365013033,-33.742099,151.3173657333,open,2026-05-25,2026-05-25T11:02:00+10:00,"Long Reef Rock Platform, Long Reef Aquatic Reserve, Collaroy, Sydney, New South Wales"
365251208,-33.7416988965,151.3171823254,open,2026-05-25,2026-05-25T11:40:00+10:00,"Sydney NSW, Australia"
365339834,-33.74201325,151.3174197,open,2026-05-25,2026-05-25T11:03:00+10:00,"Collaroy, New South Wales, Australia"
365608369,-33.9477304263,151.2579443305,open,2023-11-18,2023-11-18T17:55:00+11:00,"Maroubra NSW 2035, Australia"
366022632,-33.89287,151.2751089722,open,2026-05-28,2026-05-28T12:14:43+10:00,"Bondi Beach, Campbell Pde, Stand A, Bondi Beach NSW 2026, Australia"
366264003,-33.9135316775,151.2667417431,open,2026-05-29,2026-05-29T16:43:06+10:00,"Donnellan Cct, Clovelly, NSW, AU"
366537823,-33.988945,151.234375,open,2026-05-30,2026-05-30T12:32:35+10:00,"La Perouse, NSW, AU"
366592862,-33.98917,151.2357333333,open,2026-05-30,2026-05-30T12:23:02+10:00,"La Perouse, NSW, AU"
366592922,-33.98888,151.2344533333,open,2026-05-30,2026-05-30T12:26:37+10:00,"La Perouse, NSW, AU"
366592933,-33.9889283333,151.2344366667,open,2026-05-30,2026-05-30T12:27:15+10:00,"La Perouse, NSW, AU"
366635285,-33.774175,151.2926633333,open,2026-05-24,2026-05-24T13:41:12+10:00,"Carrington Pde, Curl Curl, NSW, AU"
366971007,-33.6973616667,151.3110633333,open,2026-05-29,2026-05-29T14:41:15+10:00,"Warriewood, NSW, AU"
366971045,-33.69723,151.3108833333,open,2026-05-29,2026-05-29T14:17:15+10:00,"Narrabeen Park Pde, Warriewood, NSW, AU"
366971091,-33.697245,151.3107916667,open,2026-05-29,2026-05-29T14:16:54+10:00,"Warriewood, NSW, AU"
367692921,-33.9461260209,151.2582894042,open,2026-05-29,2026-05-29T14:40:31+10:00,"Marine Pde opp Maroubra SLSC, Maroubra NSW 2035, Australia"
371105994,-33.8923133333,151.2753616667,open,2026-04-24,2026-04-24T16:34:30+10:00,"Bondi Beach, NSW, AU"
381926147,-33.5399951809,151.3094998151,open,2026-01-03,2026-01-03T17:45:00+11:00,"Coral Cres opp Beryl Bvd, Pearl Beach NSW 2256, Australia"
382809743,-33.7490533333,151.3002033333,open,2026-07-19,2026-07-19T10:24:28+10:00,"Dee Why, NSW, AU"
382875428,-33.9454258742,151.25902987,open,2026-07-19,2026-07-19T16:08:05+10:00,"Maroubra, AU"
383132108,-33.9456303298,151.2587438005,open,2026-07-20,2026-07-20T07:37:02+10:00,"Randwick, AU-NS, AU"
383232316,-33.9477094155,151.2576895952,open,2026-07-18,2026-07-18T14:20:04+10:00,"Maroubra SLSC, Marine Pde, Maroubra NSW 2035, Australia"
